LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,datetime,label,label_id,extracted_ip
1440,Jul,17,12:30:48,combo,ftpd,24199,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:48 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 12:30:48,SUSPICIOUS,2,207.30.238.8
961,Jul,9,04:10:12,combo,su(pam_unix),22368,session closed for user news,E101,session closed for user <*>,2005-07-09 04:10:12,NORMAL,0,
1174,Jul,10,16:02:27,combo,sshd(pam_unix),30605,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:02:27,BRUTE_FORCE,1,150.183.249.110
1179,Jul,10,16:02:35,combo,sshd(pam_unix),30615,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:02:35,BRUTE_FORCE,1,150.183.249.110
723,Jul,3,10:05:25,combo,ftpd,32068,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-03 10:05:25,SUSPICIOUS,2,203.101.45.59
150,Jun,20,03:40:59,combo,ftpd,8829,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-20 03:40:59,SUSPICIOUS,2,222.33.90.199
1841,Jul,25,23:24:09,combo,ftpd,26472,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-25 23:24:09,SUSPICIOUS,2,217.187.83.50
1162,Jul,10,16:02:13,combo,sshd(pam_unix),30582,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:02:13,BRUTE_FORCE,1,150.183.249.110
1585,Jul,18,23:01:27,combo,sshd(pam_unix),28986,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-07-18 23:01:27,BRUTE_FORCE,1,
946,Jul,7,23:09:47,combo,ftpd,14120,connection from 221.4.102.93 () at Thu Jul  7 23:09:47 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-07 23:09:47,SUSPICIOUS,2,221.4.102.93
1308,Jul,15,23:42:43,combo,ftpd,15339,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-15 23:42:43,SUSPICIOUS,2,211.107.232.1
1131,Jul,10,13:17:22,combo,ftpd,30286,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 13:17:22,SUSPICIOUS,2,220.94.205.45
1679,Jul,22,09:27:24,combo,ftpd,12280,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-22 09:27:24,SUSPICIOUS,2,211.42.188.206
169,Jun,20,09:20:05,combo,sshd(pam_unix),10035,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-06-20 09:20:05,BRUTE_FORCE,1,65.166.159.14
1117,Jul,10,13:17:22,combo,ftpd,30293,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 13:17:22,SUSPICIOUS,2,220.94.205.45
1799,Jul,25,06:39:18,combo,ftpd,24968,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-25 06:39:18,SUSPICIOUS,2,206.47.209.10
997,Jul,9,12:16:51,combo,ftpd,23152,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:16:51,SUSPICIOUS,2,211.167.68.59
583,Jun,30,20:53:06,combo,klogind,19285,Kerberos authentication failed,E61,Kerberos authentication failed,2005-06-30 20:53:06,SUSPICIOUS,2,
1842,Jul,25,23:24:09,combo,ftpd,26468,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-25 23:24:09,SUSPICIOUS,2,217.187.83.50
349,Jun,25,09:20:24,combo,ftpd,31463,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-25 09:20:24,SUSPICIOUS,2,210.118.170.95
762,Jul,3,23:16:09,combo,ftpd,777,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-03 23:16:09,SUSPICIOUS,2,62.99.164.82
1748,Jul,24,02:38:23,combo,ftpd,16781,"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",E9,"ANONYMOUS FTP LOGIN FROM <*>,  (anonymous)",2005-07-24 02:38:23,NORMAL,0,84.102.20.2
625,Jul,1,05:02:26,combo,sshd(pam_unix),21692,session closed for user test,E101,session closed for user <*>,2005-07-01 05:02:26,NORMAL,0,
16,Jun,15,04:06:20,combo,logrotate,0,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2005-06-15 04:06:20,SUSPICIOUS,2,
1798,Jul,25,06:39:18,combo,ftpd,24966,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-25 06:39:18,SUSPICIOUS,2,206.47.209.10
1379,Jul,17,06:13:37,combo,ftpd,23568,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 06:13:37,SUSPICIOUS,2,83.116.207.11
219,Jun,22,03:18:16,combo,sshd(pam_unix),16245,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-22 03:18:16,BRUTE_FORCE,1,
1213,Jul,10,16:03:18,combo,sshd(pam_unix),30684,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:03:18,BRUTE_FORCE,1,150.183.249.110
511,Jun,30,12:48:41,combo,sshd(pam_unix),18557,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-06-30 12:48:41,BRUTE_FORCE,1,
1295,Jul,15,01:03:48,combo,sshd(pam_unix),12631,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-15 01:03:48,BRUTE_FORCE,1,
1020,Jul,9,12:59:44,combo,ftpd,23221,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:59:44,SUSPICIOUS,2,81.171.220.226
1981,Jul,27,14:41:59,combo,kernel,0,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),E10,apm: BIOS version <*>.<*> Flags <*> (Driver version <*>),2005-07-27 14:41:59,NORMAL,0,
335,Jun,25,04:41:51,combo,sshd(pam_unix),31021,check pass; user unknown,E27,check pass; user unknown,2005-06-25 04:41:51,BRUTE_FORCE,1,
154,Jun,20,03:40:59,combo,ftpd,8833,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-20 03:40:59,SUSPICIOUS,2,222.33.90.199
77,Jun,16,04:16:18,combo,su(pam_unix),25548,session closed for user news,E101,session closed for user <*>,2005-06-16 04:16:18,NORMAL,0,
1005,Jul,9,12:59:44,combo,ftpd,23215,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:59:44,SUSPICIOUS,2,81.171.220.226
1360,Jul,17,04:08:08,combo,su(pam_unix),19686,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-07-17 04:08:08,NORMAL,0,
1727,Jul,24,02:38:22,combo,ftpd,16783,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-24 02:38:22,SUSPICIOUS,2,84.102.20.2
789,Jul,4,12:52:44,combo,ftpd,2827,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-04 12:52:44,SUSPICIOUS,2,63.197.98.106
1207,Jul,10,16:03:11,combo,sshd(pam_unix),30672,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:03:11,BRUTE_FORCE,1,150.183.249.110
680,Jul,2,01:41:33,combo,sshd(pam_unix),23546,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2005-07-02 01:41:33,NORMAL,0,
500,Jun,29,14:44:35,combo,ftpd,15923,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-29 14:44:35,SUSPICIOUS,2,210.223.97.117
1637,Jul,21,09:04:41,combo,ftpd,5018,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-21 09:04:41,SUSPICIOUS,2,216.12.111.241
214,Jun,22,03:18:06,combo,sshd(pam_unix),16235,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-22 03:18:06,BRUTE_FORCE,1,
1978,Jul,27,14:41:59,combo,kernel,0,PCI: Probing PCI hardware (bus 00),E80,PCI: Probing PCI hardware (bus <*>),2005-07-27 14:41:59,NORMAL,0,
1599,Jul,19,07:35:41,combo,sshd(pam_unix),30500,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-19 07:35:41,BRUTE_FORCE,1,202.181.236.180
399,Jun,28,08:10:28,combo,sshd(pam_unix),11512,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-28 08:10:28,BRUTE_FORCE,1,61.53.154.93
717,Jul,3,04:14:01,combo,su(pam_unix),28416,session closed for user news,E101,session closed for user <*>,2005-07-03 04:14:01,NORMAL,0,
334,Jun,25,04:41:51,combo,sshd(pam_unix),31027,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-06-25 04:41:51,BRUTE_FORCE,1,
1744,Jul,24,02:38:22,combo,ftpd,16777,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-24 02:38:22,SUSPICIOUS,2,84.102.20.2
1253,Jul,11,17:58:23,combo,sshd(pam_unix),1343,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-11 17:58:23,BRUTE_FORCE,1,211.137.205.253
168,Jun,20,09:20:05,combo,sshd(pam_unix),10035,check pass; user unknown,E27,check pass; user unknown,2005-06-20 09:20:05,BRUTE_FORCE,1,
1864,Jul,26,05:47:42,combo,ftpd,28697,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-26 05:47:42,SUSPICIOUS,2,172.181.208.156
676,Jul,2,01:41:32,combo,sshd(pam_unix),23536,session closed for user test,E101,session closed for user <*>,2005-07-02 01:41:32,NORMAL,0,
53,Jun,15,14:53:35,combo,sshd(pam_unix),23671,check pass; user unknown,E27,check pass; user unknown,2005-06-15 14:53:35,BRUTE_FORCE,1,
587,Jun,30,22:16:32,combo,sshd(pam_unix),19433,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2005-06-30 22:16:32,NORMAL,0,
1185,Jul,10,16:02:40,combo,sshd(pam_unix),30628,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:02:40,BRUTE_FORCE,1,150.183.249.110
827,Jul,5,13:52:21,combo,ftpd,6586,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-05 13:52:21,SUSPICIOUS,2,211.72.2.106
2000,Jul,27,14:42:00,combo,kernel,0,Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface v<*>.<*> (c) Dave Jones,2005-07-27 14:42:00,NORMAL,0,
790,Jul,4,12:52:44,combo,ftpd,2823,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-04 12:52:44,SUSPICIOUS,2,63.197.98.106
264,Jun,22,13:16:31,combo,ftpd,17885,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-22 13:16:31,SUSPICIOUS,2,210.245.165.136
1028,Jul,9,19:34:06,combo,sshd(pam_unix),23784,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-09 19:34:06,BRUTE_FORCE,1,
289,Jun,23,23:30:04,combo,sshd(pam_unix),26193,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-23 23:30:04,BRUTE_FORCE,1,218.22.3.51
979,Jul,9,11:35:59,combo,ftpd,23039,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 11:35:59,SUSPICIOUS,2,211.57.88.250
1448,Jul,17,12:30:58,combo,ftpd,24207,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:58 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 12:30:58,SUSPICIOUS,2,207.30.238.8
943,Jul,7,23:09:45,combo,ftpd,14118,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-07 23:09:45,SUSPICIOUS,2,221.4.102.93
1491,Jul,17,15:09:15,combo,ftpd,24478,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 15:09:15,SUSPICIOUS,2,203.101.45.59
768,Jul,4,04:08:49,combo,su(pam_unix),1965,session closed for user news,E101,session closed for user <*>,2005-07-04 04:08:49,NORMAL,0,
1438,Jul,17,12:30:46,combo,ftpd,24197,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:46 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 12:30:46,SUSPICIOUS,2,207.30.238.8
411,Jun,28,20:58:55,combo,sshd(pam_unix),12680,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-28 20:58:55,BRUTE_FORCE,1,
1514,Jul,17,21:23:20,combo,ftpd,25043,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 21:23:20,SUSPICIOUS,2,82.68.222.194
525,Jun,30,19:03:00,combo,sshd(pam_unix),19094,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-30 19:03:00,BRUTE_FORCE,1,60.30.224.116
938,Jul,7,23:09:45,combo,ftpd,14112,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-07 23:09:45,SUSPICIOUS,2,221.4.102.93
1876,Jul,26,05:47:51,combo,ftpd,28706,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-26 05:47:51,SUSPICIOUS,2,172.181.208.156
720,Jul,3,10:05:25,combo,ftpd,32070,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-03 10:05:25,SUSPICIOUS,2,203.101.45.59
1563,Jul,18,03:26:49,combo,ftpd,25644,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-18 03:26:49,SUSPICIOUS,2,211.72.151.162
1397,Jul,17,06:14:36,combo,ftpd,23589,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 06:14:36,SUSPICIOUS,2,83.116.207.11
1908,Jul,27,14:41:57,combo,syslogd 1.4.1,0,restart.,E90,restart.,2005-07-27 14:41:57,NORMAL,0,
229,Jun,22,04:30:55,combo,sshd(pam_unix),17125,check pass; user unknown,E27,check pass; user unknown,2005-06-22 04:30:55,BRUTE_FORCE,1,
1901,Jul,26,07:04:12,combo,sshd(pam_unix),28886,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-26 07:04:12,BRUTE_FORCE,1,207.243.167.114
1618,Jul,20,23:37:40,combo,sshd(pam_unix),3308,check pass; user unknown,E27,check pass; user unknown,2005-07-20 23:37:40,BRUTE_FORCE,1,
1626,Jul,21,01:30:50,combo,sshd(pam_unix),3488,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-21 01:30:50,BRUTE_FORCE,1,210.76.59.29
1194,Jul,10,16:02:52,combo,sshd(pam_unix),30645,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:02:52,BRUTE_FORCE,1,150.183.249.110
251,Jun,22,13:16:30,combo,ftpd,17890,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-22 13:16:30,SUSPICIOUS,2,210.245.165.136
1235,Jul,11,03:46:19,combo,sshd(pam_unix),31860,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-11 03:46:19,BRUTE_FORCE,1,82.77.200.128
65,Jun,15,20:05:31,combo,sshd(pam_unix),24137,check pass; user unknown,E27,check pass; user unknown,2005-06-15 20:05:31,BRUTE_FORCE,1,
204,Jun,22,03:17:45,combo,sshd(pam_unix),16216,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-22 03:17:45,BRUTE_FORCE,1,
806,Jul,4,19:16:00,combo,sshd(pam_unix),3398,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-04 19:16:00,BRUTE_FORCE,1,220.117.241.87
493,Jun,29,12:12:05,combo,sshd(pam_unix),15712,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-29 12:12:05,BRUTE_FORCE,1,
1896,Jul,26,07:03:55,combo,sshd(pam_unix),28876,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-26 07:03:55,BRUTE_FORCE,1,207.243.167.114
1707,Jul,22,19:29:09,combo,ftpd,13161,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-22 19:29:09,SUSPICIOUS,2,67.95.49.172
463,Jun,29,10:48:01,combo,ftpd,15542,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-29 10:48:01,SUSPICIOUS,2,208.62.55.75
570,Jun,30,20:53:06,combo,klogind,19277,Kerberos authentication failed,E61,Kerberos authentication failed,2005-06-30 20:53:06,SUSPICIOUS,2,
980,Jul,9,11:35:59,combo,ftpd,23041,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 11:35:59,SUSPICIOUS,2,211.57.88.250
1925,Jul,27,14:41:57,combo,irqbalance,0,irqbalance startup succeeded,E58,irqbalance startup succeeded,2005-07-27 14:41:57,NORMAL,0,
940,Jul,7,23:09:45,combo,ftpd,14114,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-07 23:09:45,SUSPICIOUS,2,221.4.102.93
1255,Jul,12,04:03:41,combo,su(pam_unix),2605,session closed for user cyrus,E101,session closed for user <*>,2005-07-12 04:03:41,NORMAL,0,
241,Jun,22,04:30:55,combo,sshd(pam_unix),17137,check pass; user unknown,E27,check pass; user unknown,2005-06-22 04:30:55,BRUTE_FORCE,1,
1963,Jul,27,14:41:58,combo,random,0,Initializing random number generator:  succeeded,E54,Initializing random number generator:  succeeded,2005-07-27 14:41:58,NORMAL,0,
176,Jun,20,09:20:07,combo,sshd(pam_unix),10043,check pass; user unknown,E27,check pass; user unknown,2005-06-20 09:20:07,BRUTE_FORCE,1,
898,Jul,7,08:06:15,combo,login(pam_unix),2421,session opened for user root by LOGIN(uid=0),E103,session opened for user <*> by LOGIN(uid=<*>),2005-07-07 08:06:15,NORMAL,0,
1156,Jul,10,16:02:08,combo,sshd(pam_unix),30570,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:02:08,BRUTE_FORCE,1,150.183.249.110
8,Jun,15,02:04:59,combo,sshd(pam_unix),20886,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-15 02:04:59,BRUTE_FORCE,1,
263,Jun,22,13:16:31,combo,ftpd,17873,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-22 13:16:31,SUSPICIOUS,2,210.245.165.136
1442,Jul,17,12:30:51,combo,ftpd,24201,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 12:30:51,SUSPICIOUS,2,207.30.238.8
893,Jul,7,07:18:13,combo,sshd(pam_unix),12527,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2005-07-07 07:18:13,NORMAL,0,
957,Jul,9,04:04:23,combo,su(pam_unix),21991,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-07-09 04:04:23,NORMAL,0,
1033,Jul,9,19:34:12,combo,sshd(pam_unix),23794,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-09 19:34:12,BRUTE_FORCE,1,
927,Jul,7,16:33:52,combo,ftpd,13519,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-07 16:33:52,SUSPICIOUS,2,202.82.200.188
312,Jun,24,18:55:18,combo,ftpd,28574,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-24 18:55:18,SUSPICIOUS,2,218.69.108.57
1454,Jul,17,12:31:00,combo,ftpd,24213,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:31:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 12:31:00,SUSPICIOUS,2,207.30.238.8
1569,Jul,18,04:03:24,combo,su(pam_unix),26046,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-07-18 04:03:24,NORMAL,0,
1858,Jul,26,05:47:42,combo,ftpd,28700,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-26 05:47:42,SUSPICIOUS,2,172.181.208.156
1924,Jul,27,14:41:57,combo,kernel,0,"Normal zone: 28334 pages, LIFO batch:6",E74,"Normal zone: <*> pages, LIFO batch:<*>",2005-07-27 14:41:57,NORMAL,0,
1941,Jul,27,14:41:58,combo,kernel,0,Console: colour VGA+ 80x25,E30,Console: colour VGA+ <*>,2005-07-27 14:41:58,NORMAL,0,
